        31	  140.4422	  187.6881	  113.6381	-1251.5518	-11072.5210	-11882.3044	52324.0833	    0.0000	40441.7788	  498.8193
        32	  128.8028	  184.0155	  113.6957	-1232.2709	-11362.3185	-12168.0754	52324.0833	    0.0000	40156.0079	  498.8193
        33	  117.3473	  190.1547	  112.9164	-1216.2397	-11634.2194	-12430.0406	52324.0833	    0.0000	39894.0427	  498.8193
        34	  113.8244	  187.1267	  112.7299	-1199.9379	-11911.5812	-12697.8382	52324.0833	    0.0000	39626.2451	  498.8193
        35	  106.2367	  190.0887	  112.4743	-1182.7872	-12188.3716	-12962.3592	52324.0833	    0.0000	39361.7241	  498.8193
        36	  101.0942	  189.8019	  112.2144	-1167.7697	-12436.3139	-13200.9730	52324.0833	    0.0000	39123.1103	  498.8193
        37	  112.4303	  185.1606	  111.3081	-1153.5455	-12688.3035	-13432.9500	52324.0833	    0.0000	38891.1333	  498.8193
        38	  117.1541	  180.5418	  111.0718	-1137.8548	-12949.1043	-13678.1912	52324.0833	    0.0000	38645.8921	  498.8193
        39	  104.4315	  176.4205	  109.5722	-1123.3931	-13171.8475	-13904.8165	52324.0833	    0.0000	38419.2668	  498.8193
        40	   97.9554	  171.0597	  108.0939	-1111.0171	-13363.6898	-14097.5979	52324.0833	    0.0000	38226.4854	  498.8193
        41	   92.5040	  180.7123	  106.7447	-1098.9078	-13568.0484	-14286.9951	52324.0833	    0.0000	38037.0882	  498.8193
        42	   88.2996	  182.5837	  106.2482	-1086.8386	-13769.5129	-14479.2200	52324.0833	    0.0000	37844.8633	  498.8193
        43	   89.3347	  176.0781	  105.6732	-1075.4420	-13952.4335	-14656.7896	52324.0833	    0.0000	37667.2937	  498.8193
        44	   89.5226	  168.2685	  105.9050	-1064.2975	-14136.0900	-14836.6913	52324.0833	    0.0000	37487.3919	  498.8193
        45	   87.9567	  161.2817	  106.1770	-1054.5521	-14309.1759	-15008.3126	52324.0833	    0.0000	37315.7707	  498.8193
        46	   84.8033	  164.5228	  104.8778	-1045.4142	-14472.7547	-15163.9651	52324.0833	    0.0000	37160.1182	  498.8193
        47	   79.3373	  170.1216	  103.4357	-1036.1499	-14631.3313	-15314.5866	52324.0833	    0.0000	37009.4967	  498.8193
        48	   82.6557	  171.2240	  102.3902	-1026.9852	-14794.5930	-15465.3083	52324.0833	    0.0000	36858.7750	  498.8193
        49	   77.8494	  173.1431	  101.3391	-1018.2562	-14959.6292	-15625.5539	52324.0833	    0.0000	36698.5294	  498.8193
        50	   72.4188	  166.4638	  101.0698	-1010.4132	-15099.4930	-15769.9538	52324.0833	    0.0000	36554.1295	  498.8193
        51	   74.8451	  160.3634	  100.4295	-1003.0074	-15224.9754	-15892.3448	52324.0833	    0.0000	36431.7385	  498.8193
        52	   76.5909	  158.0069	   99.9667	 -996.2612	-15357.6681	-16019.3648	52324.0833	    0.0000	36304.7185	  498.8193
        53	   70.7772	  159.9348	   98.7927	 -990.8640	-15486.1531	-16147.5125	52324.0833	    0.0000	36176.5708	  498.8193
        54	   65.4093	  162.0822	   98.1353	 -985.5225	-15603.5072	-16263.4030	52324.0833	    0.0000	36060.6803	  498.8193
        55	   68.1856	  162.2884	   97.5669	 -979.4352	-15733.3075	-16384.7018	52324.0833	    0.0000	35939.3815	  498.8193
        56	   74.3315	  163.9232	   97.3881	 -973.9085	-15880.6282	-16518.8939	52324.0833	    0.0000	35805.1893	  498.8193
        57	   71.2286	  166.7991	   97.1815	 -969.0534	-16014.0139	-16647.8580	52324.0833	    0.0000	35676.2252	  498.8193
        58	   71.0842	  160.5742	   96.7033	 -963.6057	-16127.2699	-16762.5140	52324.0833	    0.0000	35561.5693	  498.8193
        59	   67.3177	  154.6616	   96.2691	 -958.4910	-16232.9895	-16873.2321	52324.0833	    0.0000	35450.8512	  498.8193
        60	   57.5780	  157.1996	   95.6572	 -955.3773	-16327.7287	-16972.6712	52324.0833	    0.0000	35351.4121	  498.8193
        61	   56.2363	  155.7009	   95.0416	 -953.0276	-16411.2873	-17057.3362	52324.0833	    0.0000	35266.7471	  498.8193
        62	   51.7469	  157.0524	   94.4358	 -950.0613	-16495.7426	-17142.5688	52324.0833	    0.0000	35181.5145	  498.8193
        63	   61.1538	  154.4576	   93.8850	 -947.1722	-16593.7873	-17231.4631	52324.0833	    0.0000	35092.6202	  498.8193
        64	   69.5751	  157.7321	   93.6316	 -945.0983	-16720.2608	-17344.4203	52324.0833	    0.0000	34979.6630	  498.8193
        65	   66.8904	  158.3960	   93.2239	 -942.9957	-16828.6974	-17453.1827	52324.0833	    0.0000	34870.9006	  498.8193
        66	   66.9175	  158.5566	   92.6023	 -939.5257	-16929.9926	-17551.4419	52324.0833	    0.0000	34772.6413	  498.8193
        67	   63.8102	  156.0061	   92.9322	 -936.8160	-17029.3924	-17653.4599	52324.0833	    0.0000	34670.6234	  498.8193
        68	   54.4719	  159.6800	   93.0265	 -935.6893	-17109.2328	-17737.7437	52324.0833	    0.0000	34586.3396	  498.8193
        69	   50.9555	  155.9646	   92.2509	 -933.9723	-17178.6876	-17813.4890	52324.0833	    0.0000	34510.5943	  498.8193
        70	   49.2820	  150.3633	   91.9349	 -931.9642	-17242.1528	-17882.5368	52324.0833	    0.0000	34441.5465	  498.8193
        71	   54.0824	  148.3556	   91.7631	 -931.1689	-17311.7890	-17948.7568	52324.0833	    0.0000	34375.3265	  498.8193
        72	   58.8009	  150.6920	   91.6858	 -931.1805	-17392.0781	-18022.0799	52324.0833	    0.0000	34302.0034	  498.8193
        73	   57.8594	  152.1780	   91.7464	 -930.4502	-17470.8338	-18099.5001	52324.0833	    0.0000	34224.5832	  498.8193
        74	   57.1209	  153.8143	   91.9288	 -929.0292	-17553.9700	-18180.1352	52324.0833	    0.0000	34143.9481	  498.8193
        75	   60.0386	  151.4175	   92.7252	 -928.6591	-17647.2859	-18271.7637	52324.0833	    0.0000	34052.3196	  498.8193
        76	   51.7249	  156.9969	   92.8563	 -928.8614	-17726.4481	-18353.7314	52324.0833	    0.0000	33970.3519	  498.8193
        77	   51.2252	  150.8581	   92.3269	 -927.8982	-17788.2627	-18421.7507	52324.0833	    0.0000	33902.3325	  498.8193
        78	   52.6801	  144.7487	   91.8265	 -926.6976	-17849.6781	-18487.1204	52324.0833	    0.0000	33836.9629	  498.8193
        79	   49.8623	  143.4860	   91.8754	 -926.8529	-17908.8156	-18550.4448	52324.0833	    0.0000	33773.6384	  498.8193
        80	   49.7440	  143.1943	   91.3273	 -927.4297	-17961.8777	-18605.0417	52324.0833	    0.0000	33719.0416	  498.8193
        81	   49.8096	  144.0349	   90.8580	 -927.1696	-18020.5634	-18663.0305	52324.0833	    0.0000	33661.0528	  498.8193
        82	   49.9956	  148.2600	   91.1868	 -927.1760	-18086.9898	-18724.7233	52324.0833	    0.0000	33599.3600	  498.8193
        83	   48.6330	  152.6482	   91.4039	 -928.2998	-18155.8150	-18791.4297	52324.0833	    0.0000	33532.6535	  498.8193
        84	   50.1845	  149.4930	   90.7193	 -929.4772	-18217.7302	-18856.8106	52324.0833	    0.0000	33467.2727	  498.8193
        85	   53.7064	  147.9385	   90.4159	 -929.6432	-18283.5038	-18921.0863	52324.0833	    0.0000	33402.9970	  498.8193
        86	   49.9738	  146.7253	   91.1093	 -930.0218	-18344.4054	-18986.6188	52324.0833	    0.0000	33337.4645	  498.8193
        87	   45.1430	  148.0102	   90.7889	 -931.0051	-18388.5648	-19035.6278	52324.0833	    0.0000	33288.4555	  498.8193
        88	   49.5004	  144.4750	   89.9284	 -931.9894	-18436.9956	-19085.0811	52324.0833	    0.0000	33239.0022	  498.8193
        89	   47.5753	  141.6408	   90.0677	 -932.5203	-18487.6145	-19140.8509	52324.0833	    0.0000	33183.2324	  498.8193
        90	   42.4502	  143.3368	   89.9110	 -933.0668	-18530.2468	-19187.6156	52324.0833	    0.0000	33136.4677	  498.8193
        91	   46.9722	  142.2309	   88.7611	 -934.4237	-18573.4221	-19229.8816	52324.0833	    0.0000	33094.2017	  498.8193
        92	   50.9228	  143.5782	   88.4852	 -936.4884	-18628.5119	-19282.0141	52324.0833	    0.0000	33042.0691	  498.8193
        93	   47.9836	  145.0365	   89.7239	 -938.0592	-18683.6844	-19338.9996	52324.0833	    0.0000	32985.0837	  498.8193
        94	   45.8820	  145.7636	   89.4744	 -939.0975	-18731.2862	-19389.2637	52324.0833	    0.0000	32934.8195	  498.8193
        95	   48.0386	  145.1377	   89.0916	 -941.0334	-18782.5646	-19441.3300	52324.0833	    0.0000	32882.7532	  498.8193
        96	   46.2824	  145.7760	   90.3091	 -943.3174	-18832.6202	-19493.5701	52324.0833	    0.0000	32830.5132	  498.8193
        97	   47.3253	  145.6572	   90.1390	 -944.5440	-18875.7419	-19537.1644	52324.0833	    0.0000	32786.9188	  498.8193
        98	   50.0437	  145.3095	   88.6829	 -945.7476	-18922.8357	-19584.5471	52324.0833	    0.0000	32739.5361	  498.8193
        99	   46.2617	  145.1175	   88.2550	 -947.8231	-18967.1409	-19635.3298	52324.0833	    0.0000	32688.7535	  498.8193
       100	   43.2451	  143.1775	   87.7866	 -949.5473	-18998.3626	-19673.7006	52324.0833	    0.0000	32650.3826	  498.8193
       101	   43.8139	  140.8735	   87.1098	 -950.5565	-19027.8536	-19706.6129	52324.0833	    0.0000	32617.4704	  498.8193
       102	   42.6382	  142.8615	   87.0195	 -951.9156	-19064.6366	-19744.0330	52324.0833	    0.0000	32580.0502	  498.8193
       103	   43.8681	  146.5035	   86.9354	 -954.3073	-19103.7436	-19780.7440	52324.0833	    0.0000	32543.3393	  498.8193
       104	   45.3273	  149.2327	   86.6822	 -956.5560	-19143.3248	-19818.6386	52324.0833	    0.0000	32505.4446	  498.8193
       105	   47.7551	  146.3013	   86.6852	 -958.1815	-19186.7421	-19864.1819	52324.0833	    0.0000	32459.9013	  498.8193
       106	   45.5119	  143.1027	   86.4025	 -959.4722	-19224.8412	-19909.2963	52324.0833	    0.0000	32414.7870	  498.8193
       107	   43.3355	  142.6161	   85.6595	 -961.1008	-19254.4095	-19943.8992	52324.0833	    0.0000	32380.1840	  498.8193
       108	   43.2609	  141.9892	   85.5697	 -962.7169	-19283.9648	-19975.8619	52324.0833	    0.0000	32348.2213	  498.8193
       109	   41.9797	  141.8047	   85.9671	 -963.8989	-19315.6103	-20009.7577	52324.0833	    0.0000	32314.3256	  498.8193
       110	   41.8125	  142.5904	   85.8445	 -965.2353	-19349.3959	-20044.3837	52324.0833	    0.0000	32279.6995	  498.8193
       111	   41.5307	  141.6497	   86.1529	 -967.3633	-19386.7533	-20084.7834	52324.0833	    0.0000	32239.2999	  498.8193
       112	   40.1427	  140.4927	   86.1440	 -969.3040	-19418.8327	-20121.3573	52324.0833	    0.0000	32202.7260	  498.8193
       113	   43.5113	  138.9359	   85.5996	 -970.6744	-19452.0203	-20154.6481	52324.0833	    0.0000	32169.4352	  498.8193
       114	   46.4598	  140.7684	   85.9818	 -972.4646	-19491.1207	-20190.3755	52324.0833	    0.0000	32133.7078	  498.8193
       115	   44.3654	  144.1021	   86.0576	 -974.6886	-19527.7629	-20227.9263	52324.0833	    0.0000	32096.1570	  498.8193
       116	   41.7827	  143.7943	   85.3951	 -976.2224	-19556.2400	-20261.4903	52324.0833	    0.0000	32062.5930	  498.8193
       117	   40.7477	  140.5221	   85.6094	 -977.3810	-19586.9856	-20297.4875	52324.0833	    0.0000	32026.5958	  498.8193
       118	   37.8430	  140.5847	   86.1511	 -978.5323	-19614.7035	-20328.6569	52324.0833	    0.0000	31995.4264	  498.8193
       119	   38.3393	  139.3382	   85.3961	 -979.8278	-19636.8910	-20353.6451	52324.0833	    0.0000	31970.4382	  498.8193
       120	   45.3766	  137.3314	   84.8238	 -981.6584	-19667.8921	-20382.0186	52324.0833	    0.0000	31942.0646	  498.8193
       121	   46.6436	  139.5406	   86.8503	 -983.7246	-19707.1080	-20417.7980	52324.0833	    0.0000	31906.2853	  498.8193
       122	   43.6619	  142.5714	   86.6639	 -985.1464	-19735.7628	-20448.0121	52324.0833	    0.0000	31876.0712	  498.8193
       123	   45.3517	  142.6783	   84.9883	 -986.9263	-19766.8040	-20480.7120	52324.0833	    0.0000	31843.3712	  498.8193
       124	   38.3129	  143.9407	   85.6140	 -988.6514	-19791.1368	-20511.9205	52324.0833	    0.0000	31812.1627	  498.8193
       125	   37.2571	  143.9913	   84.3871	 -989.7117	-19808.8303	-20532.9066	52324.0833	    0.0000	31791.1767	  498.8193
       126	   39.4367	  142.5229	   83.4999	 -990.8283	-19832.0524	-20557.4213	52324.0833	    0.0000	31766.6620	  498.8193
       127	   37.7242	  141.3369	   84.8766	 -992.1295	-19854.8397	-20583.0315	52324.0833	    0.0000	31741.0518	  498.8193
       128	   38.3859	  140.2011	   84.0752	 -993.4089	-19875.0123	-20605.7589	52324.0833	    0.0000	31718.3244	  498.8193
       129	   39.0819	  138.7807	   83.5832	 -994.9225	-19900.5695	-20634.0462	52324.0833	    0.0000	31690.0371	  498.8193
       130	   36.3899	  138.8595	   85.0230	 -996.1022	-19922.3354	-20658.1651	52324.0833	    0.0000	31665.9182	  498.8193
       131	   37.3914	  139.2034	   84.1438	 -997.3677	-19943.7698	-20680.3989	52324.0833	    0.0000	31643.6844	  498.8193
       132	   41.9644	  142.6226	   83.1980	 -999.8110	-19977.4416	-20709.4676	52324.0833	    0.0000	31614.6157	  498.8193
       133	   40.0857	  146.2377	   85.3620	-1002.0511	-20006.3817	-20736.7474	52324.0833	    0.0000	31587.3358	  498.8193
       134	   41.0246	  144.2009	   85.3014	-1003.5041	-20029.9815	-20762.9587	52324.0833	    0.0000	31561.1245	  498.8193
       135	   45.7308	  141.6334	   85.0054	-1005.3928	-20062.2116	-20795.2348	52324.0833	    0.0000	31528.8484	  498.8193
       136	   39.9252	  144.0396	   87.8627	-1007.4405	-20087.0187	-20822.6317	52324.0833	    0.0000	31501.4516	  498.8193
       137	   38.9561	  142.7979	   86.5635	-1008.8437	-20102.3594	-20842.8856	52324.0833	    0.0000	31481.1977	  498.8193
       138	   41.8984	  139.1293	   83.4663	-1010.1129	-20119.7888	-20865.4078	52324.0833	    0.0000	31458.6755	  498.8193
       139	   37.2347	  138.5763	   83.9159	-1011.1040	-20134.5579	-20885.9349	52324.0833	    0.0000	31438.1483	  498.8193
       140	   36.3033	  137.8027	   83.5465	-1012.0234	-20147.1046	-20901.4755	52324.0833	    0.0000	31422.6078	  498.8193
       141	   37.2381	  136.5724	   82.3903	-1013.2655	-20161.2049	-20918.2695	52324.0833	    0.0000	31405.8137	  498.8193
       142	   35.1266	  136.8176	   83.1035	-1014.5935	-20175.6334	-20935.1791	52324.0833	    0.0000	31388.9042	  498.8193
       143	   35.8380	  136.8982	   83.2735	-1015.6374	-20189.2503	-20948.8779	52324.0833	    0.0000	31375.2054	  498.8193
       144	   39.5220	  138.4288	   81.9547	-1017.2349	-20210.8780	-20968.2074	52324.0833	    0.0000	31355.8759	  498.8193
       145	   39.7438	  141.4183	   81.9576	-1019.0736	-20232.1302	-20988.0840	52324.0833	    0.0000	31335.9992	  498.8193
       146	   40.0765	  141.2418	   82.3662	-1020.7865	-20250.8995	-21008.0015	52324.0833	    0.0000	31316.0818	  498.8193
       147	   42.9067	  140.8816	   82.4798	-1022.7543	-20274.9942	-21031.4804	52324.0833	    0.0000	31292.6029	  498.8193
       148	   41.1390	  144.6368	   83.3346	-1024.4567	-20297.9253	-21053.2716	52324.0833	    0.0000	31270.8117	  498.8193
       149	   40.0396	  145.2511	   83.5033	-1025.7836	-20316.1225	-21073.1121	52324.0833	    0.0000	31250.9712	  498.8193
       150	   38.3368	  143.8439	   82.7942	-1027.3069	-20333.8519	-21096.1839	52324.0833	    0.0000	31227.8994	  498.8193
       151	   35.7161	  142.1487	   82.1833	-1028.5746	-20346.5070	-21115.0336	52324.0833	    0.0000	31209.0497	  498.8193
       152	   37.2652	  138.7718	   81.4512	-1029.8774	-20359.9987	-21132.3879	52324.0833	    0.0000	31191.6954	  498.8193
       153	   38.1719	  136.8803	   81.8227	-1031.1251	-20373.5489	-21147.7992	52324.0833	    0.0000	31176.2841	  498.8193
       154	   36.7109	  136.3505	   82.4365	-1032.1943	-20385.6080	-21162.3045	52324.0833	    0.0000	31161.7788	  498.8193
       155	   37.1790	  135.2779	   82.4328	-1033.1987	-20397.0979	-21175.4069	52324.0833	    0.0000	31148.6764	  498.8193
       156	   38.5517	  135.7432	   82.7217	-1034.7209	-20413.3061	-21191.0104	52324.0833	    0.0000	31133.0729	  498.8193
       157	   38.0147	  138.4053	   83.2698	-1036.1316	-20427.6593	-21204.1011	52324.0833	    0.0000	31119.9822	  498.8193
       158	   38.4406	  140.3102	   82.8215	-1037.3942	-20442.0552	-21217.8771	52324.0833	    0.0000	31106.2062	  498.8193
       159	   39.4826	  141.1610	   82.4171	-1038.6525	-20458.0014	-21233.5932	52324.0833	    0.0000	31090.4901	  498.8193
       160	   36.8505	  141.8471	   82.7984	-1039.8587	-20472.5720	-21250.9347	52324.0833	    0.0000	31073.1486	  498.8193
       161	   37.3822	  140.1712	   82.1765	-1040.9157	-20484.7884	-21265.9742	52324.0833	    0.0000	31058.1091	  498.8193
       162	   39.4221	  138.7593	   81.5579	-1042.2831	-20500.6636	-21283.2073	52324.0833	    0.0000	31040.8760	  498.8193
       163	   37.9927	  139.0779	   82.2734	-1043.4099	-20514.1571	-21298.2229	52324.0833	    0.0000	31025.8604	  498.8193
       164	   40.3809	  138.0071	   82.4842	-1044.7139	-20530.2044	-21314.0462	52324.0833	    0.0000	31010.0371	  498.8193
       165	   44.5027	  138.5526	   81.5055	-1046.4185	-20549.0353	-21330.8930	52324.0833	    0.0000	30993.1903	  498.8193
       166	   41.7551	  141.1655	   80.9790	-1048.1034	-20565.1244	-21349.3281	52324.0833	    0.0000	30974.7552	  498.8193
       167	   39.1979	  142.5700	   80.8915	-1049.4197	-20577.7615	-21364.5219	52324.0833	    0.0000	30959.5614	  498.8193
       168	   39.2455	  141.9945	   80.8909	-1050.5049	-20589.5980	-21377.9719	52324.0833	    0.0000	30946.1113	  498.8193
       169	   38.1503	  140.7192	   80.9347	-1051.4685	-20600.1559	-21391.8203	52324.0833	    0.0000	30932.2630	  498.8193
       170	   35.7953	  140.2798	   80.6057	-1052.3159	-20608.7236	-21404.3586	52324.0833	    0.0000	30919.7247	  498.8193
       171	   35.5838	  138.9845	   80.2538	-1053.0773	-20616.4041	-21414.6593	52324.0833	    0.0000	30909.4240	  498.8193
       172	   37.3312	  137.7270	   80.5158	-1053.9193	-20626.3603	-21424.7055	52324.0833	    0.0000	30899.3777	  498.8193
       173	   39.8887	  137.9774	   81.1861	-1054.8219	-20638.4949	-21434.2647	52324.0833	    0.0000	30889.8186	  498.8193
       174	   40.5773	  138.5346	   81.3397	-1055.8289	-20651.7523	-21447.1296	52324.0833	    0.0000	30876.9537	  498.8193
       175	   39.4750	  139.1670	   81.0462	-1057.1133	-20666.4376	-21463.8627	52324.0833	    0.0000	30860.2206	  498.8193
       176	   39.0060	  138.7942	   80.9974	-1058.2312	-20678.0347	-21477.4682	52324.0833	    0.0000	30846.6151	  498.8193
       177	   39.4006	  138.5882	   80.9565	-1059.4393	-20690.8118	-21491.3058	52324.0833	    0.0000	30832.7775	  498.8193
       178	   38.6180	  140.6386	   81.3878	-1060.6555	-20703.6830	-21503.6942	52324.0833	    0.0000	30820.3891	  498.8193
       179	   36.3625	  141.0275	   81.7068	-1061.5728	-20713.5023	-21515.9783	52324.0833	    0.0000	30808.1050	  498.8193
       180	   35.9459	  139.7235	   81.7968	-1062.4932	-20724.0372	-21529.0643	52324.0833	    0.0000	30795.0190	  498.8193
       181	   35.6109	  139.0847	   81.8007	-1063.1933	-20732.5437	-21539.2407	52324.0833	    0.0000	30784.8426	  498.8193
       182	   35.1901	  137.5151	   81.9936	-1064.0125	-20742.6710	-21551.9848	52324.0833	    0.0000	30772.0985	  498.8193
       183	   36.9548	  136.2156	   82.5174	-1064.9634	-20754.0009	-21563.2765	52324.0833	    0.0000	30760.8068	  498.8193
       184	   39.2449	  136.1824	   82.8356	-1065.9995	-20766.1928	-21573.9295	52324.0833	    0.0000	30750.1537	  498.8193
       185	   41.2832	  136.8267	   82.5212	-1067.0921	-20779.2817	-21585.7426	52324.0833	    0.0000	30738.3407	  498.8193
       186	   40.7627	  138.6581	   81.9293	-1068.1806	-20792.2147	-21599.0452	52324.0833	    0.0000	30725.0381	  498.8193
       187	   38.1627	  139.7776	   81.5788	-1069.1342	-20803.2156	-21612.8307	52324.0833	    0.0000	30711.2526	  498.8193
       188	   35.9311	  139.4228	   81.4814	-1070.0935	-20813.6812	-21626.9395	52324.0833	    0.0000	30697.1438	  498.8193
       189	   34.4432	  139.0515	   81.1832	-1070.8659	-20821.5148	-21637.7029	52324.0833	    0.0000	30686.3804	  498.8193
